Date/Time,Year,Month,Day,Data Quality,Max Temp (å¡C),Max Temp Flag,Min Temp (å¡C),Min Temp Flag,Mean Temp (å¡C),Mean Temp Flag,Heat Deg Days (å¡C),Heat Deg Days Flag,Cool Deg Days (å¡C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2006-03-10,2006,3,10,,2,,-6.5,,-2.3,,20.3,,0,,0,,1.7,,1.7,,,,,,,
2006-03-11,2006,3,11,,-1.4,,-12.3,,-6.9,,24.9,,0,,0,,2.7,,2.7,,,,,,,
2006-03-12,2006,3,12,,-9.9,,-21.9,,-15.9,,33.9,,0,,0,,0.6,,0.6,,,,,,,
2006-03-13,2006,3,13,,-11.5,,-23.5,,-17.5,,35.5,,0,,0,,0.9,,0.9,,,,,,,
2006-03-14,2006,3,14,,-8.7,,-25.2,,-17,,35,,0,,0,,0.7,,0.7,,,,,,,
2006-03-15,2006,3,15,,-4.7,,-11.4,,-8.1,,26.1,,0,,0,,0,,0,,,,,,,
2006-03-16,2006,3,16,,-4.1,,-11.8,,-8,,26,,0,,0,,0.6,,0.6,,,,,,,
2006-03-17,2006,3,17,,0.9,,-11,,-5.1,,23.1,,0,,0,,0.4,,0.4,,,,,,,
2006-03-18,2006,3,18,,-1.9,,-10,,-6,,24,,0,,0,,0.5,,0.5,,,,,,,
2006-03-19,2006,3,19,,-1.4,,-7.6,,-4.5,,22.5,,0,,0,,0,,0,,,,,,,
2006-03-20,2006,3,20,,-1.1,,-7.8,,-4.5,,22.5,,0,,0,,0,,0,,,,,,,
2006-03-21,2006,3,21,,-1.4,,-10.3,,-5.9,,23.9,,0,,0,,0,,0,,,,,,,
2006-03-22,2006,3,22,,-0.4,,-11.2,,-5.8,,23.8,,0,,0,,0,,0,,,,,,,
2006-03-23,2006,3,23,,0.1,,-11.7,,-5.8,,23.8,,0,,0,,0,,0,,,,,,,
2006-03-24,2006,3,24,,1.3,,-10.1,,-4.4,,22.4,,0,,0,,0,,0,,,,,,,
2006-03-25,2006,3,25,,3.8,,-6,,-1.1,,19.1,,0,,0,,0,,0,,,,,,,
2006-03-26,2006,3,26,,0.9,,-2,,-0.6,,18.6,,0,,0,,0.5,,0.5,,,,,,,
2006-03-27,2006,3,27,,7.6,,-2.1,,2.8,,15.2,,0,,0,,0,,0,,,,,,,
2006-03-28,2006,3,28,,10.9,,-1.7,,4.6,,13.4,,0,,0,,0,,0,,,,,,,
2006-03-29,2006,3,29,,8.6,,-2.4,,3.1,,14.9,,0,,0,,0,,0,,,,,,,
2006-03-30,2006,3,30,,6.1,,-4.6,,0.8,,17.2,,0,,0,,0,,0,,,,,,,
2006-03-31,2006,3,31,,10.2,,-5.5,,2.4,,15.6,,0,,0,,0,,0,,,,,,,
2006-04-01,2006,4,1,,13.4,,0.3,,6.9,,11.1,,0,,0,,0,,0,,0,,,,,
2006-04-02,2006,4,2,,6.2,,0.1,,3.2,,14.8,,0,,0,,0,,0,,0,,,,,
2006-04-03,2006,4,3,,12.9,,-7,,3,,15,,0,,0,,0,,0,,0,,,,,
2006-04-04,2006,4,4,,17.5,,-1,,8.3,,9.7,,0,,0,,0,,0,,0,,,,,
2006-04-05,2006,4,5,,18.9,,4.8,,11.9,,6.1,,0,,1.1,,0,,1.1,,0,,,,,
2006-04-06,2006,4,6,,11.6,,-1.6,,5,,13,,0,,0,,0,,0,,0,,,,,
2006-04-07,2006,4,7,,10.7,,-6.1,,2.3,,15.7,,0,,0,,0,,0,,0,,,,,
2006-04-08,2006,4,8,,18.6,,-0.4,,9.1,,8.9,,0,,0,,0,,0,,0,,,,,
2006-04-09,2006,4,9,,13.9,,2.7,,8.3,,9.7,,0,,1.5,,0,,1.5,,0,,,,,
2006-04-10,2006,4,10,,18.1,,-1.1,,8.5,,9.5,,0,,4.5,,0,,4.5,,0,,,,,
2006-04-11,2006,4,11,,15,,0.1,,7.6,,10.4,,0,,0.5,,0,,0.5,,0,,,,,
2006-04-12,2006,4,12,,16.6,,2.3,,9.5,,8.5,,0,,0.8,,0,,0.8,,0,,,,,
2006-04-13,2006,4,13,,16.8,,1.6,,9.2,,8.8,,0,,0,,0,,0,,0,,,,,
2006-04-14,2006,4,14,,22.2,,-0.2,,11,,7,,0,,0,,0,,0,,0,,,,,
2006-04-15,2006,4,15,,22.9,,2.7,,12.8,,5.2,,0,,5.8,,0,,5.8,,0,,,,,
2006-04-16,2006,4,16,,18.7,,6.2,,12.5,,5.5,,0,,7.5,,0,,7.5,,0,,,,,
2006-04-17,2006,4,17,,10,,2.1,,6.1,,11.9,,0,,21.3,,0,,21.3,,0,,,,,
2006-04-18,2006,4,18,,8,,1.2,,4.6,,13.4,,0,,8.7,,0,,8.7,,0,,,,,
2006-04-19,2006,4,19,,11.1,,0.9,,6,,12,,0,,3.4,,0,,3.4,,0,,,,,
2006-04-20,2006,4,20,,15.8,,-1.4,,7.2,,10.8,,0,,4.9,,0,,4.9,,0,,,,,
2006-04-21,2006,4,21,,19.6,,0.4,,10,,8,,0,,6.7,,0,,6.7,,0,,,,,
2006-04-22,2006,4,22,,23.6,,4.9,,14.3,,3.7,,0,,1.9,,0,,1.9,,0,,,,,
2006-04-23,2006,4,23,,9.6,,-2.7,,3.5,,14.5,,0,,2,,0,,2,,0,,,,,
2006-04-24,2006,4,24,,12.6,,-6.8,,2.9,,15.1,,0,,8,,0,,8,,0,,,,,
2006-04-25,2006,4,25,,17.7,,-3.8,,7,,11,,0,,6.8,,0,,6.8,,0,,,,,
2006-04-26,2006,4,26,,19.6,,-2.8,,8.4,,9.6,,0,,7.4,,0,,7.4,,0,,,,,
2006-04-27,2006,4,27,,20.9,,2.9,,11.9,,6.1,,0,,2.4,,0,,2.4,,0,,,,,
2006-04-28,2006,4,28,,21,,2.1,,11.6,,6.4,,0,,5.1,,0,,5.1,,0,,,,,
2006-04-29,2006,4,29,,22.6,,0.3,,11.5,,6.5,,0,,22.1,,0,,22.1,,0,,,,,
2006-04-30,2006,4,30,,13.8,,6.2,,10,,8,,0,,1,,0,,1,,0,,,,,
2006-05-01,2006,5,1,,11.7,,5.2,,8.5,,9.5,,0,,1.8,,0,,1.8,,0,,,,,
2006-05-02,2006,5,2,,10,,0.9,,5.5,,12.5,,0,,1.8,,0,,1.8,,0,,,,,
2006-05-03,2006,5,3,,4.5,,-0.2,,2.2,,15.8,,0,,1.1,,0,,1.1,,0,,,,,
2006-05-04,2006,5,4,,10.5,,-0.6,,5,,13,,0,,0,,0,,0,,0,,,,,
2006-05-05,2006,5,5,,22,,2,,12,,6,,0,,1.7,,0,,1.7,,0,,,,,
2006-05-06,2006,5,6,,27,,2,,14.5,,3.5,,0,,0,,0,,0,,0,,,,,
2006-05-07,2006,5,7,,19.1,,2.5,,10.8,,7.2,,0,,0,,0,,0,,0,,,,,
2006-05-08,2006,5,8,,18.9,,2.9,,10.9,,7.1,,0,,6.6,,0,,6.6,,0,,,,,
2006-05-09,2006,5,9,,11.7,,2.5,,7.1,,10.9,,0,,2.8,,0,,2.8,,0,,,,,
2006-05-10,2006,5,10,,11.8,,-1.9,,5,,13,,0,,3.1,,0,,3.1,,0,,,,,
2006-05-11,2006,5,11,,16.1,,-5.1,,5.5,,12.5,,0,,9.2,,0,,9.2,,0,,,,,
2006-05-12,2006,5,12,,17.6,,1.8,,9.7,,8.3,,0,,2,,0,,2,,0,,,,,
2006-05-13,2006,5,13,,18.7,,4.6,,11.7,,6.3,,0,,9.8,,0,,9.8,,0,,,,,
2006-05-14,2006,5,14,,15.4,,1.3,,8.4,,9.6,,0,,2.5,,0,,2.5,,0,,,,,
2006-05-15,2006,5,15,,20.4,,1.3,,10.9,,7.1,,0,,22.8,,0,,22.8,,0,,,,,
2006-05-16,2006,5,16,,29.3,,5.5,,17.4,,0.6,,0,,2.1,,0,,2.1,,0,,,,,
2006-05-17,2006,5,17,,25.6,,2.7,,14.2,,3.8,,0,,0,,0,,0,,0,,,,,
2006-05-18,2006,5,18,,30,,8.7,,19.4,,0,,1.4,,0,,0,,0,,0,,,,,
2006-05-19,2006,5,19,,25.8,,7.8,,16.8,,1.2,,0,,0,,0,,0,,0,,,,,
2006-05-20,2006,5,20,,17.4,,6.4,,11.9,,6.1,,0,,1.7,,0,,1.7,,0,,,,,
2006-05-21,2006,5,21,,22.8,,4.5,,13.7,,4.3,,0,,0,,0,,0,,0,,,,,
2006-05-22,2006,5,22,,31.6,,10.4,,21,,0,,3,,0.5,,0,,0.5,,0,,,,,
2006-05-23,2006,5,23,,29,,15.7,,22.4,,0,,4.4,,4.2,,0,,4.2,,0,,,,,
2006-05-24,2006,5,24,,17.7,,10.2,,14,,4,,0,,1.9,,0,,1.9,,0,,,,,
2006-05-25,2006,5,25,,20.6,,1.9,,11.3,,6.7,,0,,0,,0,,0,,0,,,,,
2006-05-26,2006,5,26,,15.5,,10.6,,13.1,,4.9,,0,,8,,0,,8,,0,,,,,
2006-05-27,2006,5,27,,10.6,,8.4,,9.5,,8.5,,0,,0,,0,,0,,0,,,,,
2006-05-28,2006,5,28,,12.2,,7.4,,9.8,,8.2,,0,,8.7,,0,,8.7,,0,,,,,
2006-05-29,2006,5,29,,13.4,,7.2,,10.3,,7.7,,0,,1.1,,0,,1.1,,0,,,,,
2006-05-30,2006,5,30,,20.1,,7.2,,13.7,,4.3,,0,,1,,0,,1,,0,,,,,
2006-05-31,2006,5,31,,22.3,,4.8,,13.6,,4.4,,0,,8.9,,0,,8.9,,0,,,,,
2006-06-01,2006,6,1,,26.5,,5,,15.8,,2.2,,0,,0,,0,,0,,0,,,,,
2006-06-02,2006,6,2,,32.9,,12.3,,22.6,,0,,4.6,,13.9,,0,,13.9,,0,,,,,
2006-06-03,2006,6,3,,26.6,,12.4,,19.5,,0,,1.5,,0,,0,,0,,0,,,,,
2006-06-04,2006,6,4,,28.4,,7,,17.7,,0.3,,0,,0,,0,,0,,0,,,,,
2006-06-05,2006,6,5,,23.8,,9.9,,16.9,,1.1,,0,,0,,0,,0,,0,,,,,
2006-06-06,2006,6,6,,23.3,,8.2,,15.8,,2.2,,0,,0,,0,,0,,0,,,,,
2006-06-07,2006,6,7,,22.5,,5,,13.8,,4.2,,0,,0,,0,,0,,0,,,,,
2006-06-08,2006,6,8,,14.9,,9.3,,12.1,,5.9,,0,,0,,0,,0,,0,,,,,
2006-06-09,2006,6,9,,11.7,,9.3,,10.5,,7.5,,0,,20.5,,0,,20.5,,0,,,,,
2006-06-10,2006,6,10,,10.9,,7.4,,9.2,,8.8,,0,,17.3,,0,,17.3,,0,,,,,
2006-06-11,2006,6,11,,16.2,,6.9,,11.6,,6.4,,0,,5.5,,0,,5.5,,0,,,,,
2006-06-12,2006,6,12,,17.8,,3.6,,10.7,,7.3,,0,,0,,0,,0,,0,,,,,
2006-06-13,2006,6,13,,22.4,,4.2,,13.3,,4.7,,0,,0,,0,,0,,0,,,,,
2006-06-14,2006,6,14,,24.4,,12.6,,18.5,,0,,0.5,,7.6,,0,,7.6,,0,,,,,
2006-06-15,2006,6,15,,24.3,,14.4,,19.4,,0,,1.4,,2.6,,0,,2.6,,0,,,,,
2006-06-16,2006,6,16,,19.8,,9.9,,14.9,,3.1,,0,,4.9,,0,,4.9,,0,,,,,
2006-06-17,2006,6,17,,18.7,,12.6,,15.7,,2.3,,0,,3.5,,0,,3.5,,0,,,,,
2006-06-18,2006,6,18,,19.5,,10.9,,15.2,,2.8,,0,,12.4,,0,,12.4,,0,,,,,
2006-06-19,2006,6,19,,23.4,,8,,15.7,,2.3,,0,,0,,0,,0,,0,,,,,
2006-06-20,2006,6,20,,20.6,,12.7,,16.7,,1.3,,0,,10.6,,0,,10.6,,0,,,,,
2006-06-21,2006,6,21,,17.3,,12.5,,14.9,,3.1,,0,,3.4,,0,,3.4,,0,,,,,
2006-06-22,2006,6,22,,23.4,,8.4,,15.9,,2.1,,0,,0,,0,,0,,0,,,,,
2006-06-23,2006,6,23,,24,,10.1,,17.1,,0.9,,0,,5,,0,,5,,0,,,,,
2006-06-24,2006,6,24,,23.8,,11.7,,17.8,,0.2,,0,,3.2,,0,,3.2,,0,,,,,
2006-06-25,2006,6,25,,25.2,,8.2,,16.7,,1.3,,0,,0,,0,,0,,0,,,,,
2006-06-26,2006,6,26,,24.5,,10.4,,17.5,,0.5,,0,,0,,0,,0,,0,,,,,
2006-06-27,2006,6,27,,25.1,,7.5,,16.3,,1.7,,0,,0,,0,,0,,0,,,,,
2006-06-28,2006,6,28,,28.8,,11.7,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
2006-06-29,2006,6,29,,31.3,,15,,23.2,,0,,5.2,,0,,0,,0,,0,,,,,
2006-06-30,2006,6,30,,22.4,,11.2,,16.8,,1.2,,0,,4,,0,,4,,0,,,,,
2006-07-01,2006,7,1,,25.2,,10.6,,17.9,,0.1,,0,,0,,0,,0,,0,,,,,
2006-07-02,2006,7,2,,26.6,,11.5,,19.1,,0,,1.1,,2.7,,0,,2.7,,0,,,,,
2006-07-03,2006,7,3,,24.8,,7.8,,16.3,,1.7,,0,,0,,0,,0,,0,,,,,
2006-07-04,2006,7,4,,27,,11.7,,19.4,,0,,1.4,,0,,0,,0,,0,,,,,
2006-07-05,2006,7,5,,30.1,,11.3,,20.7,,0,,2.7,,0,,0,,0,,0,,,,,
2006-07-06,2006,7,6,,28.4,,16.2,,22.3,,0,,4.3,,0,,0,,0,,0,,,,,
2006-07-07,2006,7,7,,30,,12.6,,21.3,,0,,3.3,,0,,0,,0,,0,,,,,
2006-07-08,2006,7,8,,25.9,,9.4,,17.7,,0.3,,0,,0,,0,,0,,0,,,,,
2006-07-09,2006,7,9,,23.3,,8,,15.7,,2.3,,0,,0,,0,,0,,0,,,,,
2006-07-10,2006,7,10,,30.5,,12.6,,21.6,,0,,3.6,,5.2,,0,,5.2,,0,,,,,
2006-07-11,2006,7,11,,28.4,,13.4,,20.9,,0,,2.9,,0,,0,,0,,0,,,,,
2006-07-12,2006,7,12,,33,,13.8,,23.4,,0,,5.4,,7.7,,0,,7.7,,0,,,,,
2006-07-13,2006,7,13,,26.4,,14.7,,20.6,,0,,2.6,,5,,0,,5,,0,,,,,
2006-07-14,2006,7,14,,28.1,,11.7,,19.9,,0,,1.9,,0,,0,,0,,0,,,,,
2006-07-15,2006,7,15,,31,,13.2,,22.1,,0,,4.1,,0,,0,,0,,0,,,,,
2006-07-16,2006,7,16,,27,,8.4,,17.7,,0.3,,0,,0,,0,,0,,0,,,,,
2006-07-17,2006,7,17,,26.3,,6,,16.2,,1.8,,0,,0,,0,,0,,0,,,,,
2006-07-18,2006,7,18,,29.4,,13,,21.2,,0,,3.2,,1.5,,0,,1.5,,0,,,,,
2006-07-19,2006,7,19,,26,,7.6,,16.8,,1.2,,0,,0,,0,,0,,0,,,,,
2006-07-20,2006,7,20,,25.6,,9.3,,17.5,,0.5,,0,,0,,0,,0,,0,,,,,
2006-07-21,2006,7,21,,29.8,,8.4,,19.1,,0,,1.1,,0,,0,,0,,0,,,,,
2006-07-22,2006,7,22,,31.6,,12,,21.8,,0,,3.8,,0,,0,,0,,0,,,,,
2006-07-23,2006,7,23,,34.3,,14.8,,24.6,,0,,6.6,,0,,0,,0,,0,,,,,
2006-07-24,2006,7,24,,29.8,,13.3,,21.6,,0,,3.6,,0,,0,,0,,0,,,,,
2006-07-25,2006,7,25,,27.1,,13.7,,20.4,,0,,2.4,,0,,0,,0,,0,,,,,
2006-07-26,2006,7,26,,29.4,,12.5,,21,,0,,3,,0,,0,,0,,0,,,,,
2006-07-27,2006,7,27,,29,,13.8,,21.4,,0,,3.4,,0,,0,,0,,0,,,,,
2006-07-28,2006,7,28,,21,,11.7,,16.4,,1.6,,0,,0,,0,,0,,0,,,,,
2006-07-29,2006,7,29,,22,,12.6,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
2006-07-30,2006,7,30,,31.5,,14.7,,23.1,,0,,5.1,,0,,0,,0,,0,,,,,
2006-07-31,2006,7,31,,24.2,,8.9,,16.6,,1.4,,0,,0,,0,,0,,0,,,,,
2006-08-01,2006,8,1,,28.5,,6.5,,17.5,,0.5,,0,,0,,0,,0,,0,,,,,
2006-08-02,2006,8,2,,26.2,,8.6,,17.4,,0.6,,0,,3.7,,0,,3.7,,0,,,,,
2006-08-03,2006,8,3,,25.9,,7.5,,16.7,,1.3,,0,,6.9,,0,,6.9,,0,,,,,
2006-08-04,2006,8,4,,27.4,,13.2,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
2006-08-05,2006,8,5,,23.2,,7.5,,15.4,,2.6,,0,,0,,0,,0,,0,,,,,
2006-08-06,2006,8,6,,25.4,,5.4,,15.4,,2.6,,0,,0,,0,,0,,0,,,,,
2006-08-07,2006,8,7,,32.4,,9.6,,21,,0,,3,,0,,0,,0,,0,,,,,
2006-08-08,2006,8,8,,34.1,,16.8,,25.5,,0,,7.5,,0,,0,,0,,0,,,,,
2006-08-09,2006,8,9,,30,,17.4,,23.7,,0,,5.7,,0,,0,,0,,0,,,,,
2006-08-10,2006,8,10,,32.5,,18.1,,25.3,,0,,7.3,,3.1,,0,,3.1,,0,,,,,
2006-08-11,2006,8,11,,30.7,,12.9,,21.8,,0,,3.8,,2.3,,0,,2.3,,0,,,,,
2006-08-12,2006,8,12,,22.2,,9.1,,15.7,,2.3,,0,,0,,0,,0,,0,,,,,
2006-08-13,2006,8,13,,23.7,,7,,15.4,,2.6,,0,,3.1,,0,,3.1,,0,,,,,
2006-08-14,2006,8,14,,27.7,,4.9,,16.3,,1.7,,0,,0,,0,,0,,0,,,,,
2006-08-15,2006,8,15,,33,,12.4,,22.7,,0,,4.7,,0,,0,,0,,0,,,,,
2006-08-16,2006,8,16,,22.4,,12.5,,17.5,,0.5,,0,,0,,0,,0,,0,,,,,
2006-08-17,2006,8,17,,25.5,,10,,17.8,,0.2,,0,,0,,0,,0,,0,,,,,
2006-08-18,2006,8,18,,27.1,,8.5,,17.8,,0.2,,0,,0,,0,,0,,0,,,,,
2006-08-19,2006,8,19,,29.6,,7.6,,18.6,,0,,0.6,,0,,0,,0,,0,,,,,
2006-08-20,2006,8,20,,25.5,,10.3,,17.9,,0.1,,0,,0,,0,,0,,0,,,,,
2006-08-21,2006,8,21,,26.9,,5.1,,16,,2,,0,,0,,0,,0,,0,,,,,
2006-08-22,2006,8,22,,34.9,,11.1,,23,,0,,5,,0,,0,,0,,0,,,,,
2006-08-23,2006,8,23,,34.5,,11,,22.8,,0,,4.8,,0,,0,,0,,0,,,,,
2006-08-24,2006,8,24,,19.9,,10.8,,15.4,,2.6,,0,,6.5,,0,,6.5,,0,,,,,
2006-08-25,2006,8,25,,26.2,,5.8,,16,,2,,0,,0,,0,,0,,0,,,,,
2006-08-26,2006,8,26,,27,,6.4,,16.7,,1.3,,0,,0,,0,,0,,0,,,,,
2006-08-27,2006,8,27,,29.2,,8.9,,19.1,,0,,1.1,,0,,0,,0,,0,,,,,
2006-08-28,2006,8,28,,28.5,,6.1,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
2006-08-29,2006,8,29,,32,,11.5,,21.8,,0,,3.8,,0,,0,,0,,0,,,,,
2006-08-30,2006,8,30,,30.7,,16.2,,23.5,,0,,5.5,,1.6,,0,,1.6,,0,,,,,
2006-08-31,2006,8,31,,18.4,,5.4,,11.9,,6.1,,0,,0,,0,,0,,0,,,,,
